timestamp,open,high,low,close
2018-07-25,0.00012500,0.00012500,0.00004101,0.00004497
2018-07-26,0.00004497,0.00005800,0.00004465,0.00005412
2018-07-27,0.00005412,0.00005548,0.00005000,0.00005330
2018-07-28,0.00005333,0.00005519,0.00005281,0.00005486
2018-07-29,0.00005488,0.00005800,0.00005488,0.00005684
2018-07-30,0.00005671,0.00005888,0.00005210,0.00005530
2018-07-31,0.00005530,0.00005600,0.00004754,0.00005263
2018-08-01,0.00005341,0.00005382,0.00004623,0.00004788
2018-08-02,0.00004772,0.00004831,0.00004108,0.00004239
2018-08-03,0.00004239,0.00004256,0.00003272,0.00003656
2018-08-04,0.00003657,0.00003819,0.00003020,0.00003293
2018-08-05,0.00003281,0.00003500,0.00003148,0.00003433
2018-08-06,0.00003433,0.00003481,0.00003174,0.00003305
2018-08-07,0.00003307,0.00003481,0.00003252,0.00003417
2018-08-08,0.00003420,0.00003421,0.00002901,0.00003048
2018-08-09,0.00003048,0.00003209,0.00003000,0.00003187
2018-08-10,0.00003187,0.00003202,0.00002767,0.00002897
2018-08-11,0.00002891,0.00002975,0.00002767,0.00002855
2018-08-12,0.00002858,0.00003035,0.00002801,0.00002850
2018-08-13,0.00002850,0.00002884,0.00002415,0.00002522
2018-08-14,0.00002528,0.00002810,0.00002378,0.00002780
2018-08-15,0.00002787,0.00002925,0.00002669,0.00002804
2018-08-16,0.00002804,0.00004030,0.00002750,0.00003916
2018-08-17,0.00003917,0.00005563,0.00003700,0.00004700
2018-08-18,0.00004707,0.00004750,0.00003886,0.00004335
2018-08-19,0.00004326,0.00004893,0.00004130,0.00004781
2018-08-20,0.00004781,0.00005045,0.00004605,0.00004785
2018-08-21,0.00004782,0.00005669,0.00004685,0.00005513
2018-08-22,0.00005503,0.00005571,0.00004610,0.00005062
2018-08-23,0.00005078,0.00005368,0.00005024,0.00005316
2018-08-24,0.00005330,0.00005350,0.00005100,0.00005182
2018-08-25,0.00005182,0.00005650,0.00005077,0.00005544
2018-08-26,0.00005534,0.00005600,0.00005300,0.00005570
2018-08-27,0.00005569,0.00006375,0.00005527,0.00006243
2018-08-28,0.00006273,0.00006549,0.00006021,0.00006084
