timestamp,open,high,low,close,volume,symbol
2020-09-22,0.85000000,7.00000000,0.85000000,5.31930000,31441883.16000000,AVAXUSDT
2020-09-23,5.32790000,5.36000000,3.40000000,3.53500000,12620608.01000000,AVAXUSDT
2020-09-24,3.53050000,4.88730000,3.40330000,4.64110000,7107843.86000000,AVAXUSDT
2020-09-25,4.63660000,5.02340000,4.20010000,4.71340000,3886096.71000000,AVAXUSDT
2020-09-26,4.71640000,4.82000000,4.32940000,4.52000000,1814932.97000000,AVAXUSDT
2020-09-27,4.52140000,4.71340000,4.10680000,4.64840000,1500134.56000000,AVAXUSDT
2020-09-28,4.64850000,4.70500000,4.16670000,4.20210000,1210446.38000000,AVAXUSDT
2020-09-29,4.19990000,4.28990000,3.96070000,4.13940000,1057878.53000000,AVAXUSDT
2020-09-30,4.14290000,4.41100000,3.99580000,4.32930000,915518.31000000,AVAXUSDT
2020-10-01,4.32930000,4.53000000,4.01400000,4.15000000,1477288.72000000,AVAXUSDT
2020-10-02,4.14220000,4.21980000,3.63320000,3.91150000,1847614.48000000,AVAXUSDT
2020-10-03,3.91560000,4.19000000,3.86960000,4.01680000,679798.03000000,AVAXUSDT
2020-10-04,4.02020000,4.07980000,3.83340000,3.96400000,630849.97000000,AVAXUSDT
2020-10-05,3.95820000,4.04560000,3.87000000,3.98130000,475912.76000000,AVAXUSDT
2020-10-06,3.99490000,4.00000000,3.50000000,3.54240000,971155.87000000,AVAXUSDT
2020-10-07,3.54010000,3.54620000,3.20700000,3.44200000,988661.32000000,AVAXUSDT
2020-10-08,3.44090000,3.95990000,3.32280000,3.91470000,900977.83000000,AVAXUSDT
2020-10-09,3.91470000,4.32520000,3.80340000,4.24910000,573063.37000000,AVAXUSDT
2020-10-10,4.24270000,4.26930000,4.00010000,4.02300000,821315.35000000,AVAXUSDT
2020-10-11,4.02050000,4.17620000,3.93330000,4.09600000,542437.49000000,AVAXUSDT
2020-10-12,4.08410000,4.71000000,4.05400000,4.41000000,851811.15000000,AVAXUSDT
2020-10-13,4.40990000,4.56360000,4.32030000,4.48060000,776819.51000000,AVAXUSDT
2020-10-14,4.48080000,4.48480000,4.01250000,4.15960000,512479.12000000,AVAXUSDT
2020-10-15,4.15000000,4.23120000,3.99850000,4.12690000,306544.02000000,AVAXUSDT
2020-10-16,4.12660000,4.15820000,3.87550000,4.04330000,538055.06000000,AVAXUSDT
2020-10-17,4.04620000,4.21000000,3.96730000,4.19460000,258634.77000000,AVAXUSDT
2020-10-18,4.18740000,4.24610000,4.07010000,4.11950000,138296.50000000,AVAXUSDT
2020-10-19,4.13710000,4.17480000,3.99260000,4.05000000,274925.09000000,AVAXUSDT
2020-10-20,4.05680000,4.09080000,3.69250000,3.80400000,589447.62000000,AVAXUSDT
2020-10-21,3.80070000,4.10300000,3.79180000,3.95850000,319446.86000000,AVAXUSDT
2020-10-22,3.95740000,4.49040000,3.95110000,4.33850000,741499.28000000,AVAXUSDT
2020-10-23,4.34060000,4.48720000,4.13540000,4.25680000,324892.94000000,AVAXUSDT
2020-10-24,4.25390000,4.36200000,4.14000000,4.18210000,218601.98000000,AVAXUSDT
2020-10-25,4.18030000,4.25260000,4.10000000,4.14790000,209663.90000000,AVAXUSDT
2020-10-26,4.14090000,4.48970000,4.01410000,4.14800000,661155.33000000,AVAXUSDT
2020-10-27,4.14540000,4.35000000,4.03430000,4.12170000,292754.21000000,AVAXUSDT
2020-10-28,4.12140000,4.17920000,3.93080000,4.05960000,359147.72000000,AVAXUSDT
2020-10-29,4.06070000,4.10510000,3.72960000,3.77580000,422589.86000000,AVAXUSDT
2020-10-30,3.77440000,3.82260000,3.57810000,3.72240000,850092.33000000,AVAXUSDT
2020-10-31,3.71160000,3.76120000,3.58760000,3.64560000,346114.94000000,AVAXUSDT
2020-11-01,3.63550000,3.71420000,3.55210000,3.68140000,295468.18000000,AVAXUSDT
2020-11-02,3.68510000,3.87750000,3.61450000,3.61700000,322604.28000000,AVAXUSDT
2020-11-03,3.61740000,3.65130000,3.23680000,3.32300000,664899.75000000,AVAXUSDT
2020-11-04,3.32990000,3.37590000,3.00000000,3.17180000,466205.93000000,AVAXUSDT
2020-11-05,3.17360000,3.38410000,3.02110000,3.33480000,644688.78000000,AVAXUSDT
2020-11-06,3.33500000,3.66660000,3.31940000,3.59130000,910038.31000000,AVAXUSDT
2020-11-07,3.59400000,3.91930000,3.37000000,3.41260000,832528.78000000,AVAXUSDT
2020-11-08,3.40930000,3.67000000,3.36130000,3.47540000,543130.62000000,AVAXUSDT
2020-11-09,3.46740000,3.53990000,3.26190000,3.41250000,534923.49000000,AVAXUSDT
2020-11-10,3.42100000,3.63000000,3.36900000,3.57130000,482731.01000000,AVAXUSDT
2020-11-11,3.57750000,3.82000000,3.46000000,3.48420000,389355.68000000,AVAXUSDT
2020-11-12,3.49180000,3.56910000,3.32000000,3.42430000,314355.65000000,AVAXUSDT
2020-11-13,3.42680000,3.70180000,3.39110000,3.67450000,585394.03000000,AVAXUSDT
2020-11-14,3.67790000,3.70420000,3.39600000,3.48940000,443020.54000000,AVAXUSDT
2020-11-15,3.48400000,3.64150000,3.41010000,3.54530000,438362.91000000,AVAXUSDT
2020-11-16,3.53480000,3.82000000,3.45500000,3.70000000,658000.76000000,AVAXUSDT
2020-11-17,3.70620000,3.93330000,3.68810000,3.83550000,490826.18000000,AVAXUSDT
2020-11-18,3.84760000,3.87390000,3.55000000,3.74450000,531913.49000000,AVAXUSDT
2020-11-19,3.74980000,3.82720000,3.55630000,3.63990000,386309.17000000,AVAXUSDT
2020-11-20,3.64320000,4.01110000,3.62240000,3.71500000,657029.12000000,AVAXUSDT
2020-11-21,3.71240000,4.09830000,3.67000000,4.02810000,557225.00000000,AVAXUSDT
2020-11-22,4.02910000,4.06020000,3.71000000,3.88920000,562448.53000000,AVAXUSDT
2020-11-23,3.90660000,4.25750000,3.85190000,4.07470000,611842.99000000,AVAXUSDT
2020-11-24,4.07480000,4.33340000,3.86500000,4.26000000,855854.35000000,AVAXUSDT
2020-11-25,4.26000000,4.39890000,3.90010000,4.04530000,763623.28000000,AVAXUSDT
2020-11-26,4.03630000,4.08900000,3.28000000,3.54470000,1011308.69000000,AVAXUSDT
2020-11-27,3.53990000,3.75810000,3.41780000,3.59420000,382067.49000000,AVAXUSDT
2020-11-28,3.59030000,3.69980000,3.47520000,3.62710000,256600.45000000,AVAXUSDT
2020-11-29,3.62990000,3.76620000,3.53100000,3.70130000,222772.03000000,AVAXUSDT
2020-11-30,3.71240000,3.82000000,3.64180000,3.70240000,266744.60000000,AVAXUSDT
2020-12-01,3.70440000,3.81280000,3.45010000,3.55430000,453003.61000000,AVAXUSDT
2020-12-02,3.55000000,3.84580000,3.50590000,3.74000000,255368.39000000,AVAXUSDT
2020-12-03,3.73840000,3.89660000,3.71030000,3.81230000,217818.87000000,AVAXUSDT
2020-12-04,3.80760000,3.86000000,3.50910000,3.53480000,306354.06000000,AVAXUSDT
2020-12-05,3.53370000,3.71820000,3.50590000,3.63820000,176697.58000000,AVAXUSDT
2020-12-06,3.63840000,3.67330000,3.50770000,3.60550000,198916.73000000,AVAXUSDT
2020-12-07,3.60360000,3.60960000,3.30000000,3.38950000,319608.12000000,AVAXUSDT
2020-12-08,3.38960000,3.39480000,3.08500000,3.11720000,947986.45000000,AVAXUSDT
2020-12-09,3.11850000,3.44110000,2.80010000,3.26520000,1491988.40000000,AVAXUSDT
2020-12-10,3.26440000,3.35830000,3.06430000,3.14990000,1121704.58000000,AVAXUSDT
2020-12-11,3.14820000,3.30700000,3.01310000,3.23750000,740274.35000000,AVAXUSDT
2020-12-12,3.23200000,3.45000000,3.23180000,3.33320000,695480.54000000,AVAXUSDT
2020-12-13,3.34090000,3.41730000,3.28060000,3.34050000,598125.27000000,AVAXUSDT
2020-12-14,3.34010000,3.34240000,3.13570000,3.14330000,1041542.84000000,AVAXUSDT
2020-12-15,3.14390000,3.54410000,3.06000000,3.30140000,899508.23000000,AVAXUSDT
2020-12-16,3.30120000,3.38440000,3.14510000,3.34090000,660892.42000000,AVAXUSDT
2020-12-17,3.34440000,3.38230000,3.17610000,3.20790000,634136.04000000,AVAXUSDT
2020-12-18,3.20680000,3.47370000,3.14240000,3.40810000,642895.11000000,AVAXUSDT
2020-12-19,3.40810000,3.60760000,3.37830000,3.46510000,506114.81000000,AVAXUSDT
2020-12-20,3.45800000,3.49800000,3.27550000,3.30400000,415890.15000000,AVAXUSDT
2020-12-21,3.30410000,3.35640000,2.92500000,3.08920000,827256.68000000,AVAXUSDT
2020-12-22,3.09220000,3.13310000,2.91980000,3.07610000,488812.87000000,AVAXUSDT
2020-12-23,3.07050000,3.69370000,2.75010000,2.94650000,2874448.39000000,AVAXUSDT
2020-12-24,2.95250000,3.11530000,2.76790000,3.10060000,910977.44000000,AVAXUSDT
2020-12-25,3.11710000,3.13010000,2.84000000,2.95170000,870245.85000000,AVAXUSDT
2020-12-26,2.94970000,2.99750000,2.85000000,2.91780000,475916.53000000,AVAXUSDT
2020-12-27,2.92230000,3.07590000,2.84010000,2.90260000,566733.02000000,AVAXUSDT
2020-12-28,2.91680000,3.04960000,2.86850000,2.95770000,932674.77000000,AVAXUSDT
2020-12-29,2.96090000,3.01000000,2.83220000,2.92480000,831346.83000000,AVAXUSDT
2020-12-30,2.92500000,2.94000000,2.83270000,2.91620000,443153.20000000,AVAXUSDT
2020-12-31,2.91660000,3.29970000,2.78000000,3.18590000,861034.14000000,AVAXUSDT
2021-01-01,3.18590000,3.86000000,3.01780000,3.64970000,3817118.74000000,AVAXUSDT
2021-01-02,3.65440000,3.93900000,3.28510000,3.49560000,1768205.15000000,AVAXUSDT
2021-01-03,3.50050000,3.83000000,3.39160000,3.46910000,989465.26000000,AVAXUSDT
2021-01-04,3.47700000,3.83000000,3.22830000,3.59990000,1242545.27000000,AVAXUSDT
2021-01-05,3.59990000,4.35560000,3.47030000,4.25010000,2403396.82000000,AVAXUSDT
2021-01-06,4.25020000,4.97730000,4.13610000,4.57880000,2925158.25000000,AVAXUSDT
2021-01-07,4.58030000,4.82050000,4.18270000,4.47070000,1471492.75000000,AVAXUSDT
2021-01-08,4.47280000,5.90000000,4.00000000,5.70000000,3037659.66000000,AVAXUSDT
2021-01-09,5.69990000,7.48700000,5.57610000,7.18770000,4060100.24000000,AVAXUSDT
2021-01-10,7.21150000,7.49690000,6.15000000,6.54160000,1865913.15000000,AVAXUSDT
2021-01-11,6.54100000,7.00000000,5.72000000,6.47130000,2065125.52000000,AVAXUSDT
2021-01-12,6.46230000,8.23560000,6.41980000,7.72000000,3138438.02000000,AVAXUSDT
2021-01-13,7.72540000,8.50000000,7.13560000,8.46950000,1712008.71000000,AVAXUSDT
2021-01-14,8.46930000,9.60040000,8.21000000,9.31770000,2550051.08000000,AVAXUSDT
2021-01-15,9.31920000,9.89000000,8.57000000,9.37940000,1991192.96000000,AVAXUSDT
2021-01-16,9.37950000,13.49910000,9.16290000,12.84210000,3898717.61000000,AVAXUSDT
2021-01-17,12.82220000,14.69000000,12.32310000,13.17460000,3568856.68000000,AVAXUSDT
2021-01-18,13.17480000,13.85800000,12.57370000,12.70350000,1317372.42000000,AVAXUSDT
2021-01-19,12.68250000,14.00000000,11.34330000,11.73670000,1846921.90000000,AVAXUSDT
2021-01-20,11.73460000,13.07650000,11.03000000,12.37680000,1515429.53000000,AVAXUSDT
2021-01-21,12.37680000,13.01470000,11.06590000,11.32250000,1710782.31000000,AVAXUSDT
2021-01-22,11.33290000,13.38990000,10.67300000,12.70970000,2250602.42000000,AVAXUSDT
2021-01-23,12.71530000,13.48000000,12.50590000,12.86690000,1224349.08000000,AVAXUSDT
2021-01-24,12.89140000,13.17250000,12.20000000,12.48010000,907179.12000000,AVAXUSDT
2021-01-25,12.48010000,12.95000000,12.05980000,12.18160000,613873.67000000,AVAXUSDT
2021-01-26,12.18160000,12.73330000,11.38040000,12.20880000,873414.18000000,AVAXUSDT
2021-01-27,12.17800000,12.21500000,10.77000000,11.15800000,740335.46000000,AVAXUSDT
2021-01-28,11.13790000,12.75240000,10.80000000,11.96150000,1091962.84000000,AVAXUSDT
2021-01-29,11.95960000,12.67570000,11.31450000,11.61580000,1470197.45000000,AVAXUSDT
2021-01-30,11.61580000,12.65000000,11.29300000,12.04330000,1122825.05000000,AVAXUSDT
2021-01-31,12.01250000,15.37280000,11.83000000,13.47040000,5017946.71000000,AVAXUSDT
2021-02-01,13.47040000,13.64080000,12.57410000,13.21530000,1820891.90000000,AVAXUSDT
2021-02-02,13.21050000,13.72500000,12.76500000,13.47030000,748745.41000000,AVAXUSDT
2021-02-03,13.47000000,14.94090000,13.18140000,14.84000000,1267446.12000000,AVAXUSDT
2021-02-04,14.84000000,15.87950000,13.79780000,15.26970000,1649348.48000000,AVAXUSDT
2021-02-05,15.27380000,18.03210000,15.12060000,17.89730000,1654441.43000000,AVAXUSDT
2021-02-06,17.89710000,18.62280000,15.80000000,18.12160000,1547693.33000000,AVAXUSDT
2021-02-07,18.12320000,24.42680000,17.88020000,23.70500000,4884650.65000000,AVAXUSDT
2021-02-08,23.73740000,33.81670000,23.55000000,30.05600000,5774862.08000000,AVAXUSDT
2021-02-09,30.05640000,33.00000000,27.47690000,31.91940000,2664482.65000000,AVAXUSDT
2021-02-10,31.84870000,60.30350000,31.34080000,54.68610000,9715755.01000000,AVAXUSDT
2021-02-11,54.68720000,56.49980000,41.67280000,46.96730000,4310924.37000000,AVAXUSDT
2021-02-12,46.97260000,54.47750000,43.50000000,48.29780000,3209807.22000000,AVAXUSDT
2021-02-13,48.29610000,51.90000000,43.40140000,44.08320000,1890974.72000000,AVAXUSDT
2021-02-14,44.06910000,45.75000000,38.37240000,39.17110000,2829524.14000000,AVAXUSDT
2021-02-15,39.17000000,44.59900000,33.50000000,41.63570000,3118649.81000000,AVAXUSDT
